asin,title,price,rating,reviews,countryOfOrigin,category1,bsr1,category2,bsr2,category3,bsr3,variations,sellers,fulfillment,revenue30Day,unitSales30Day,url,image,isPrime,isSponsored,pageNum,scrapedAt
"B0FHJFPN4Q","GLP-1 Weight Loss - Weight Loss Pills, Appetite Suppressant & Fat Burner for Women | Supports Healthy Pathways Associated with GLP-1 Activity | 3rd Party Tested Supplement - 60 Capsules for Adults","$39.99","4.4","84","Canada","Health & Household","4586","Fat Burner Supplements","6","","","1","1","FBA","$157,731.33","3,944","https://www.amazon.com/dp/B0FHJFPN4Q","https://m.media-amazon.com/images/I/71A6THzSaJL._AC_UL320_.jpg","false","false","3","2026-01-27T22:57:50.955Z"
"B0F4WXL39D","OLLY Kids Chillax Gummy, for a Calm and Relaxed Mood*, Magnesium, L-Theanine, Lemon Balm Extract, Chewable Supplement, Sherbet Flavored, 35 Day Supply - 70 Count (Packaging May Vary)","$16.06","4.3","5100","Amazon","Health & Household","1423","Mineral Supplements","230","","","2","2","AMZ","$231,427.11","17,954","https://www.amazon.com/dp/B0F4WXL39D","https://m.media-amazon.com/images/I/71R08EZQuXL._AC_UL320_.jpg","true","false","3","2026-01-27T22:57:50.956Z"
"B0FFH63928","Astaxanthin 12mg, Premium Astaxanthin Antioxidant Supplements with Antioxidant Activity, Supports Eye, Immune, Skin Health, Internal Circulation-120 Softgels","$17.99","4.4","282","China","Health & Household","5991","Astaxanthin Nutritional Supplements","7","","","2","1","FBA","$140,079.90","7,513","https://www.amazon.com/dp/B0FFH63928","https://m.media-amazon.com/images/I/61DRIIbJcSL._AC_UL320_.jpg","true","false","3","2026-01-27T22:57:50.956Z"
"B0FBRXQVY2","BetterAlt SHE-Lajit Strawberry Honeysticks|Shilajit for Women with Shatavari & Saffron for hormonal Balance & Energy Boost|Tasty Shilajit Honeysticks with Goodness of Pure Himalayan Shilajit|30 Sticks","$29.99","4.1","10600","India","Health & Household","1226","Shilajit","1","","","11","2","FBA","$503,349.39","16,717","https://www.amazon.com/dp/B0FBRXQVY2","https://m.media-amazon.com/images/I/71hbYAmJEAL._AC_UL320_.jpg","true","false","3","2026-01-27T22:57:50.956Z"
"B0F7YX5Y9W","MoonBrew Nighttime Magnesium Hot Cocoa Jar, Natural Sleep Aid Drink Mix for Adults - Calming Melatonin-Free Sleep Support - Sleepy Hot Chocolate Powder with L-Theanine, Chamomile & Zinc Glycinate","$48.00","4.1","1000","USA","Health & Household","5502","Herbal & Nutritional Sleep Supplements","60","","","3","2","FBA","$544,034.80","12,052","https://www.amazon.com/dp/B0F7YX5Y9W","https://m.media-amazon.com/images/I/71A+YJGOqXL._AC_UL320_.jpg","true","false","3","2026-01-27T22:57:50.956Z"
"B0FLXXL41Q","Pumpkin Seed Oil with Saw Palmetto, 3500mg Max Strength per Serving, 150 Softgels, Cold-Pressed with Essential Fatty Acids & Phytosterols, Supports Immune, Hair, Bladder & Prostate Health","$18.99","4.5","214","China","Health & Household","4624","Blended Vitamin & Mineral Supplements","79","","","2","1","FBA","$115,716.40","5,791","https://www.amazon.com/dp/B0FLXXL41Q","https://m.media-amazon.com/images/I/61v-Gu2KHuL._AC_UL320_.jpg","true","false","3","2026-01-27T22:57:50.957Z"
"B0FC365QDN","Lemme Play Daily Intimacy Gummies for Women and Men w/Clinically-Studied S7 Nitric Oxide Complex for Healthy Blood Flow, Maca Root, Goat Weed - Cherry Flavored (60 Count)","$20.99","3.8","232","USA","Health & Household","4580","Horny Goat Weed Herbal Supplements","2","","","1","1","FBA","$168,483.60","6,025","https://www.amazon.com/dp/B0FC365QDN","https://m.media-amazon.com/images/I/71z8HNrdrpL._AC_UL320_.jpg","true","false","3","2026-01-27T22:57:50.957Z"
"B0F46JBSMD","Vitafusion GLP-1 Support Fiber Plus Vitamins D, B12 and Folate Gummy Vitamins, Citrus Flavor, Sugar Free, 90 Count, 30 Day Supply","$17.99","4.3","856","Amazon","Health & Household","6071","Dietary Fiber Nutritional Supplements","39","","","3","1","AMZ","$41,397.99","2,729","https://www.amazon.com/dp/B0F46JBSMD","https://m.media-amazon.com/images/I/71Y8+57YkXL._AC_UL320_.jpg","true","false","3","2026-01-27T22:57:50.957Z"
"B0FLNDZHFF","Feminine Vaginal Probiotics Gummies, Supports pH Balance & Digestive Health, Slippery Elm for Women, Suagr-Free, Veagn, Pineapple Flavor, 60 Count","$9.99","4.5","181","Hong Kong","Health & Household","5142","Blended Vitamin & Mineral Supplements","94","","","1","1","FBA","$55,571.92","5,563","https://www.amazon.com/dp/B0FLNDZHFF","https://m.media-amazon.com/images/I/71ltKD2HydL._AC_UL320_.jpg","true","false","3","2026-01-27T22:57:50.958Z"
"B0FT77GQCX","URO Metabolism + Probiotic Support Capsules – Metabolism, Gut Health & Sustained Energy – with Chromium Picolinate, Green Coffee Bean Extract & Targeted Probiotics – 1 Month Supply – 30 Servings","$28.97","4.3","102","USA","Health & Household","4932","Probiotic Nutritional Supplements","60","","","1","1","FBA","$154,347.71","5,328","https://www.amazon.com/dp/B0FT77GQCX","https://m.media-amazon.com/images/I/51L68FNa+qL._AC_UL320_.jpg","true","false","3","2026-01-27T22:57:50.958Z"
"B0FF1R5T1Q","Creatine Monohydrate Gummies for Men & Women, 9000MG Creatine Gummies Sugar Free - Mixed Flavored with L-Taurine, BCAA 2:1, B12 B6 for Boost Strength, Focus & Endurance, Vegan, Non-GMO, 120pcs","$29.99","4.4","254","Hong Kong","Health & Household","5660","Creatine Nutritional Supplements","47","","","12","4","FBA","$360,082.91","9,196","https://www.amazon.com/dp/B0FF1R5T1Q","https://m.media-amazon.com/images/I/81ZGpd0RX8L._AC_UL320_.jpg","true","false","3","2026-01-27T22:57:50.958Z"
"B0F7VBLJXM","OLLY Kids Multivitamin Gummy Worms, Overall Health and Immune Support, Vitamins and Minerals A, C, D, E, Bs and Zinc, Kids Chewable Supplement, Sour Fruit Punch, 45 Day Supply - 100 Count","$16.22","4.7","2100","Amazon","Health & Household","1154","Children's Vitamins","5","Multivitamins","23","2","1","AMZ","$260,375.30","20,142","https://www.amazon.com/dp/B0F7VBLJXM","https://m.media-amazon.com/images/I/71qtalCbusL._AC_UL320_.jpg","true","false","3","2026-01-27T22:57:50.959Z"
"B0DXHCJCC5","Natural Rems Sea Moss Gummies 16-in-1 - Ashwagandha Black Seed Oil Bladder Wrack Turmeric Vitamin C & D3 with Manuka Burdock Root Dandelion Yellow Dock Elderberry Apple Cider Vinegar (Green Apple)","$39.99","4.2","634","USA","Health & Household","5597","Blended Vitamin & Mineral Supplements","107","","","1","1","FBA","$274,450.79","6,863","https://www.amazon.com/dp/B0DXHCJCC5","https://m.media-amazon.com/images/I/71aU7kH+FrL._AC_UL320_.jpg","true","false","3","2026-01-27T22:57:50.959Z"
"B0FR5QMD5Y","THORNE - Basic Nutrients 2/Day - Comprehensive Daily Multivitamin with Optimal Bioavailability - Vitamin and Mineral Formula - Gluten, Dairy & Soy-Free - 120 Capsules - 60 Servings","$68.00","4.2","6700","USA","Health & Household","373","Blended Vitamin & Mineral Supplements","102","","","2","1","FBA","$1,682,727.40","42,482","https://www.amazon.com/dp/B0FR5QMD5Y","https://m.media-amazon.com/images/I/71lH99cbUAL._AC_UL320_.jpg","true","false","3","2026-01-27T22:57:50.959Z"
"B0F71ZGZ87","Qunol Brain Health Memory Plus with B6, Magnesium L-Threonate & Citicoline, Clinically Tested Ingredients to Improve Memory, Focus, Attention and Productivity, 60 Count (Pack of 1)","$48.98","4.2","867","Amazon","Health & Household","4456","Magnesium Mineral Supplements","95","","","2","1","AMZ","$290,342.67","6,174","https://www.amazon.com/dp/B0F71ZGZ87","https://m.media-amazon.com/images/I/6195Ca39tfL._AC_UL320_.jpg","true","false","3","2026-01-27T22:57:50.960Z"
"B0FWGXBT3C","NMN Supplement 1000mg – 4-in-1 NAD Supplement with Quercetin | TMG | Resveratrol – NMNH Alternative – Supports Cellular Energy & NAD+ Levels – 60 Capsules – Third-Party Tested (1 Pack)","$24.99","4.4","96","USA","Health & Household","4629","Quercetin Antioxidant Supplements","2","","","3","1","FBA","$146,688.69","4,294","https://www.amazon.com/dp/B0FWGXBT3C","https://m.media-amazon.com/images/I/71svd6DFlmL._AC_UL320_.jpg","true","false","3","2026-01-27T22:57:50.960Z"
"B0DYFF74LD","Brain Wellness, Targeted Nutrition for Cognitive Support, Improves Memory, Focus & Concentration, L-Methylfolate, NAC, B12, Neurologist Recommended (30 Count)","$69.99","4.3","1100","USA","Health & Household","4305","Vitamin B12 Supplements","34","","","2","1","FBA","$764,407.93","8,856","https://www.amazon.com/dp/B0DYFF74LD","https://m.media-amazon.com/images/I/717+2KbzNbL._AC_UL320_.jpg","true","false","3","2026-01-27T22:57:50.960Z"
"B0F8FZSPTY","Micro Ingredients Liposomal NAD+ Ultimate Complex 1,000mg | 60 Veggie Capsules | NMN Pathway Formula | 10-in-1 with Resveratrol, Glutathione, & Astaxanthin | NAD Supplement for Women & Men","$24.95","4.6","315","USA","Health & Household","6265","Vitamins, Minerals & Supplements","1721","","","1","1","FBA","$150,032.32","6,703","https://www.amazon.com/dp/B0F8FZSPTY","https://m.media-amazon.com/images/I/71W6hJiJoNL._AC_UL320_.jpg","true","false","3","2026-01-27T22:57:50.961Z"
"B0F3B84SDQ","Micro Ingredients Pumpkin Seed Oil with Saw Palmetto, 150 Softgels | Cold Pressed, Pure Virgin Oil, Essential Fatty Acids, & Phytosterols | Natural Herbal Supplement | Non-GMO","$24.95","4.5","4200","USA","Health & Household","665","Essential Fatty Acid Combination Nutritional Supplements","1","","","3","2","FBA","$835,700.19","25,509","https://www.amazon.com/dp/B0F3B84SDQ","https://m.media-amazon.com/images/I/719C7LZ499L._AC_UL320_.jpg","false","false","3","2026-01-27T22:57:50.961Z"
"B0F5QS9RY3","SmartyPants Women's Multivitamin Gummies - Improved Formula: Omega 3 (DHA/EPA), Methylfolate, CoQ10, Vitamin D3, C, Vitamin B12, B6, A, K & Zinc, Inositol, Gluten Free, 120 Count (40 Day Supply)","$29.99","4.6","23200","Amazon","Health & Household","939","Multivitamins","17","","","4","1","AMZ","$709,294.08","27,812","https://www.amazon.com/dp/B0F5QS9RY3","https://m.media-amazon.com/images/I/71ctcpPaWpL._AC_UL320_.jpg","true","false","3","2026-01-27T22:57:50.962Z"
"B0F68QV7FS","Primal Beef Organ Supplement for Women (Made in USA) Boosted w Shatavari, Maca, Ashwagandha, and Chasteberry - Grass Fed Uterus, Ovary, Liver, Kidney, Heart Bone Matrix, Gotu Kola and Queen Colostrum","$29.99","4.4","441","USA","Health & Household","6628","Gotu Kola","1","","","1","1","FBA","$193,933.13","6,819","https://www.amazon.com/dp/B0F68QV7FS","https://m.media-amazon.com/images/I/71Jof9HjJKL._AC_UL320_.jpg","true","false","3","2026-01-27T22:57:50.962Z"
"B0FNBN38V4","Creatine Monohydrate Gummies for Men & Women 5000 mg, 3rd Party Tested, Creatine Chews for Muscle Growth, Strength & Energy Support, Sugar Free, Vegan, 120 Count, Mango Passionfruit","$24.99","4.2","1500","USA","Health & Household","5760","Creatine Nutritional Supplements","48","","","2","1","FBA","$173,981.31","7,157","https://www.amazon.com/dp/B0FNBN38V4","https://m.media-amazon.com/images/I/81-DV6M4AQL._AC_UL320_.jpg","true","false","3","2026-01-27T22:57:50.963Z"
"B073ZNP7H3","Standard Process Antronex - Liver Health Supplement - Gluten-Free, Non-Dairy & Non-Soy - 180 Tablets (180 Servings)","$31.35","4.7","1800","USA","Health & Household","15748","Blended Vitamin & Mineral Supplements","458","","","2","1","FBA","$77,289.74","1,938","https://www.amazon.com/dp/B073ZNP7H3","https://m.media-amazon.com/images/I/71iuRBaVpRL._AC_UL320_.jpg","true","true","3","2026-01-27T22:57:50.963Z"
"B00P5E5DQW","SFI Health VitaPrime - Iron Free Multivitamin for Women & Men - Promote Immune Function & Support Nutritional Gaps - Two-Per-Day Multivitamin with Methyl Folate & B12 (120 Tablets)","$40.99","4.4","243","USA","Health & Household","75569","Multivitamins","1119","","","2","1","FBA","$12,509.10","327","https://www.amazon.com/dp/B00P5E5DQW","https://m.media-amazon.com/images/I/51+mmoPjCgL._AC_UL320_.jpg","true","true","3","2026-01-27T22:57:50.964Z"
"B0FDS4YTF5","Bronson Collagen Peptides 3000mg (per Serving) with Biotin & Vitamin C - for Hair, Skin & Nails Support, Non-GMO, 90 Tablets","$9.99","4.5","204","USA","Health & Household","5465","Collagen Supplements","54","","","3","1","FBA","$47,995.88","4,647","https://www.amazon.com/dp/B0FDS4YTF5","https://m.media-amazon.com/images/I/71XMPLMDWVL._AC_UL320_.jpg","true","false","4","2026-01-27T22:59:29.256Z"
"B0FDGQ49CT","NAD Supplement 1500mg - Liposomal NAD+ Nicotinamide Riboside with Resveratrol, NAD Plus Boosting - Support Cellular Health, Stamina & Healthy Aging for Women & Men- 120 Capsules","$24.99","4.6","241","China","Health & Household","6240","Resveratrol Nutritional Supplements","8","","","3","5","FBA","$163,013.19","6,813","https://www.amazon.com/dp/B0FDGQ49CT","https://m.media-amazon.com/images/I/61DRsC6SQbL._AC_UL320_.jpg","true","false","4","2026-01-27T22:59:29.256Z"
"B0DTY1893M","PreserVision AREDS 2 Eye Vitamin & Mineral Supplement with OCUSorb, 120 Vegan Soft Gels, Contains Lutein, Zeaxanthin, Vitamin C & E, Zinc, & Copper, Eye Health Supplements for Adults","$41.99","4.7","54200","Amazon","Health & Household","143","Blended Vitamin & Mineral Supplements","1","","","3","2","AMZ","$2,847,097.42","87,738","https://www.amazon.com/dp/B0DTY1893M","https://m.media-amazon.com/images/I/7162ITsiPZL._AC_UL320_.jpg","true","false","4","2026-01-27T22:59:29.256Z"
"B0FM6K5ZHL","Bloom Super Greens Gummies, Daily Greens Superfood Fiber Gummies with Fruits, Vegetables, Vitamins & Minerals for Digestive & Gut Health, Bloating Support, Strawberry Kiwi, 12 Servings (48 Total)","$19.99","4.4","210","USA","Health & Household","6819","Dietary Fiber Nutritional Supplements","41","","","1","1","FBA","$102,917.44","5,673","https://www.amazon.com/dp/B0FM6K5ZHL","https://m.media-amazon.com/images/I/71IG2glytWL._AC_UL320_.jpg","true","false","4","2026-01-27T22:59:29.256Z"
"B0F8BFSCC7","Creatine Gummies Monohydrate Complex 9000MG, Pre-Workout for Men & Women, Creatine Gummy with L-Taurine, BCAA 2:1, B12/6 for Muscle Support, Enhance Strength, Energy Boost-120 Count","$25.99","4.4","483","China","Health & Household","3799","Creatine Nutritional Supplements","31","","","3","5","FBA","$216,904.83","8,508","https://www.amazon.com/dp/B0F8BFSCC7","https://m.media-amazon.com/images/I/81YwWVTBAUL._AC_UL320_.jpg","true","false","4","2026-01-27T22:59:29.257Z"
"B0FQ7VX83L","Serene Herbs Soursop Bitters Liquid, Mixed Berries & Black Seed Triple Bundle – Organic Herbal Guanabana for Digestive Support & Immune Health – Vegan, Non-GMO – 48 oz (16 oz Each), 3 Pack","$64.99","4.1","3100","USA","Health & Household","1562","Black Seed Oil Nutritional Supplements","2","","","2","1","MERCH","$549,381.06","10,212","https://www.amazon.com/dp/B0FQ7VX83L","https://m.media-amazon.com/images/I/71FbkUIkwML._AC_UL320_.jpg","false","false","4","2026-01-27T22:59:29.257Z"
"B0FV8D4LH9","Sports Research® Biotin-Infused Collagen Peptides Complex with Hyaluronic Acid – 5 Multi Collagen Types for Hair, Skin & Joint Support* - Gluten Free · Non-GMO · 90 Capsules","$25.95","4.6","7200","USA","Health & Household","2705","Collagen Supplements","29","","","2","2","FBA","$276,575.89","11,607","https://www.amazon.com/dp/B0FV8D4LH9","https://m.media-amazon.com/images/I/61tpiDhNvjL._AC_UL320_.jpg","true","false","4","2026-01-27T22:59:29.257Z"
"B0DWHPL3YZ","Flintstones Vitamins for Picky Kids + Iron, Kids Multivitamin Gummies with Vitamin C, D, E, B6 and Iron, Gummy Vitamins, Grape Flavored, 60 Gummies","$16.99","4.3","682","Amazon","Health & Household","7879","Children's Vitamins","25","Multivitamins","168","3","1","AMZ","$31,104.13","1,899","https://www.amazon.com/dp/B0DWHPL3YZ","https://m.media-amazon.com/images/I/51CxR061zwL._AC_UL320_.jpg","true","false","4","2026-01-27T22:59:29.258Z"
"B0F33RYMVG","Liver Cleanse Detox & Repair - Zeolite Detox Supplement for Gut Health, Cognition & Natural Energy - Glutathione, NAC, Chlorella, Spirulina, ALA, Cilantro, Milk Thistle, Noni & Shilajit (Made in USA)","$29.95","4.5","800","USA","Health & Household","7231","Noni Herbal Supplements","1","","","1","1","FBA","$158,932.74","5,582","https://www.amazon.com/dp/B0F33RYMVG","https://m.media-amazon.com/images/I/71bGJ3g1SVL._AC_UL320_.jpg","true","false","4","2026-01-27T22:59:29.258Z"
"B0G1TQ2ZWC","Menerals Mens Multivitamin – Powerful All in One Mineral Supplement for Men – Natural Trace Minerals with Fulvic Acid from Rich American Soil – Supports Daily Energy, Vitality, Focus, and Mens Health","$53.99","4.2","48","USA","Health & Household","7331","Trace Mineral Supplements","7","","","1","2","FBA","$277,432.47","4,869","https://www.amazon.com/dp/B0G1TQ2ZWC","https://m.media-amazon.com/images/I/61Vnb1nAMCL._AC_UL320_.jpg","true","false","4","2026-01-27T22:59:29.258Z"
"B0FHYNSJ6M","Seed DM-02 Daily Multivitamin - 100% DV Essential Vitamins and Minerals for Women & Men - Helps Fill Daily Nutrient Gaps - Immune, Bone, Hair, Skin & Nails Health - Vegan - 30 Capsules (30-Day Supply)","$39.99","4.4","255","USA","Health & Household","7713","Multivitamins","162","","","1","1","FBA","$179,418.13","4,969","https://www.amazon.com/dp/B0FHYNSJ6M","https://m.media-amazon.com/images/I/61-cd2SAaQL._AC_UL320_.jpg","true","false","4","2026-01-27T22:59:29.259Z"
"B0F6YMQPTF","Marine Collagen Peptides - Hydrolyzed Ultra-fine Collagen Powder for Women & Men, Hyaluronic Acid, Biotin, Vitamin C, for Skin, Hair, Nails, Joints, Non-GMO, Unflavored, Easily Dissolved, 16oz","$42.95","4.5","226","Korea","Health & Household","6745","Collagen Supplements","65","","","1","1","FBA","$200,363.06","4,665","https://www.amazon.com/dp/B0F6YMQPTF","https://m.media-amazon.com/images/I/51x13gNMwEL._AC_UL320_.jpg","true","false","4","2026-01-27T22:59:29.259Z"
"B0DZF2RSK6","Vital Proteins Grass Fed Collagen Powder Supplement (Type I, III) for Skin Hair Nail Joint - Hydrolyzed Collagen, Grass Fed, Dairy and Gluten Free - Chocolate Flavor, 17.1 oz Canister","$27.85","4.5","82300","USA","Health & Household","25","Collagen Supplements","1","","","14","1","FBA","$5,017,857.11","193,935","https://www.amazon.com/dp/B0DZF2RSK6","https://m.media-amazon.com/images/I/71YM3YRm3oL._AC_UL320_.jpg","true","false","4","2026-01-27T22:59:29.259Z"
"B0FDLC7SN6","Lemme Curb Cravings Soft Chews - Manage Appetite, Support Metabolism & Lean Body w/Clinically Studied Chromium, Gymnema & B12 for Healthy Weight Management, Mixed Berry","$20.98","4.0","183","USA","Health & Household","6427","Chromium Mineral Supplements","3","","","1","1","FBA","$134,430.10","5,136","https://www.amazon.com/dp/B0FDLC7SN6","https://m.media-amazon.com/images/I/71TOwhHNj7L._AC_UL320_.jpg","true","false","4","2026-01-27T22:59:29.259Z"
"B0FNMZVJLM","AREDS 2 Eye Vitamin & Mineral Supplement — Lutein and Zeaxanthin Supplement, Vitamin C & E, Zinc & Copper for Blue Light Protection, Eye Health Support, Eyebright , Eye Doctor Trusted — 150 Softgels","$19.99","4.6","292","China","Health & Household","6176","Lutein Nutritional Supplements","12","","","2","1","FBA","$122,874.35","5,224","https://www.amazon.com/dp/B0FNMZVJLM","https://m.media-amazon.com/images/I/71UfhuIliIL._AC_UL320_.jpg","true","false","4","2026-01-27T22:59:29.260Z"
"B0FH5RJ78D","Bronson Vitamin K2 (MK7) with D3 Supplement Extra Strength 2 in 1 Support, 10,000 IU Vitamin D3 & 120 mcg K2 MK-7, 120 Tablets","$9.99","4.8","229","USA","Health & Household","5278","Vitamin D Supplements","71","","","3","1","FBA","$55,492.10","4,766","https://www.amazon.com/dp/B0FH5RJ78D","https://m.media-amazon.com/images/I/71rjpdGOgJL._AC_UL320_.jpg","true","false","4","2026-01-27T22:59:29.261Z"
"B0FBGJC1BM","Kids Sleep Gummies - Magnesium Glycinate Gummies, Melatonin Free Sleep Aid | Magnesium, Calcium, D3, B6, L Theanine | Kid Melatonin Alternative for Restful Sleep (Pack of 1)","$19.99","4.8","187","USA","Health & Household","7544","Herbal & Nutritional Sleep Supplements","81","","","1","1","FBA","$97,809.01","4,893","https://www.amazon.com/dp/B0FBGJC1BM","https://m.media-amazon.com/images/I/71BA+IuFOpL._AC_UL320_.jpg","true","false","4","2026-01-27T22:59:29.261Z"
"B0F8RDYK3P","Goli Zero Sugar Pre Pro Postbiotic Gummies - Worlds First 3-in-1 with DE111, XOS, MCC1849 - No Sugar Alcohols - Vegan, Keto-Friendly, Non-GMO","$17.96","4.5","159","Amazon","Health & Household","8269","Probiotic Nutritional Supplements","93","","","2","1","AMZ","$52,696.48","2,931","https://www.amazon.com/dp/B0F8RDYK3P","https://m.media-amazon.com/images/I/71mR3XaFHIL._AC_UL320_.jpg","false","false","4","2026-01-27T22:59:29.261Z"
"B0FH2V4TYX","GLP-1 Patches for Women & Men | GLP1 Patch with Berberine, L-Glutamine, Garcinia Cambogia, Resveratrol | 30 Days Supply","$34.99","3.3","414","USA","Health & Household","7441","Dietary Fiber Nutritional Supplements","43","","","2","1","FBA","$171,243.25","5,093","https://www.amazon.com/dp/B0FH2V4TYX","https://m.media-amazon.com/images/I/71s2-ZdjkGL._AC_UL320_.jpg","true","false","4","2026-01-27T22:59:29.262Z"
"B0F4YYNCHT","OLLY Undeniable Beauty Gummy, for Healthy Hair, Skin & Nails,* Biotin, Vitamins C & E, Keratin, Chewable Supplement, Grapefruit Flavored, 60 Day Supply - 120 Count","$20.82","4.5","13300","Amazon","Health & Household","1352","Vitamin B7 Supplements","7","","","2","1","AMZ","$239,982.21","18,293","https://www.amazon.com/dp/B0F4YYNCHT","https://m.media-amazon.com/images/I/71qdtRU-iqL._AC_UL320_.jpg","true","false","4","2026-01-27T22:59:29.262Z"
"B0FC9HR9G9","Sports Research® High Potency Liposomal Vitamin C Supplement 1000 mg – Certified Vegan, Non-GMO, Gluten Free | Antioxidant & Immune Support | Ascorbic Acid Vitamin C | 180 Liquid Veggie Capsules","$39.95","4.8","9800","USA","Health & Household","2580","Vitamin C Supplements","21","","","3","2","FBA","$334,613.29","12,844","https://www.amazon.com/dp/B0FC9HR9G9","https://m.media-amazon.com/images/I/61fMEMLXNAL._AC_UL320_.jpg","true","false","4","2026-01-27T22:59:29.263Z"
"B0F5HVX21F","SmartyPants Prenatal Multivitamin Gummies - Improved Formula: Omega 3 (DHA/EPA), Methylfolate, Biotin, Vitamin D3, C, Vitamin B12, B6, Vitamin A, K & Zinc, Gluten Free, 120 Count (40 Day Supply)","$37.29","4.5","21200","Amazon","Health & Household","1053","Prenatal Vitamins","4","","","4","2","AMZ","$729,013.78","25,360","https://www.amazon.com/dp/B0F5HVX21F","https://m.media-amazon.com/images/I/71A1MhWUc8L._AC_UL320_.jpg","true","false","4","2026-01-27T22:59:29.263Z"
"B0FSPCSL1H","Complete Magnesium Complex 500mg for Women & Men | 120 Capsules | 6 in 1 Mag Supplement with Zinc | Quality Sleep & Muscle Health | Glycinate, Citrate, Malate, Oxide, Aspartate, Lysinate Glycinate","$22.94","4.7","21500","USA","Health & Household","2797","Zinc Mineral Supplements","6","","","9","1","FBA","$225,615.41","10,093","https://www.amazon.com/dp/B0FSPCSL1H","https://m.media-amazon.com/images/I/710S3phWGXL._AC_UL320_.jpg","true","false","4","2026-01-27T22:59:29.264Z"
"B0FLL731NB","Kind Patches Unpuff Patches with Dandelion Root, Fennel, Artichoke, Ginger, and Turmeric Extract - Vegan - 30 Count","$15.00","3.9","258","Unknown","Health & Household","8342","Digestive Nutritional Supplements","170","","","1","2","AMZ","$76,108.67","5,074","https://www.amazon.com/dp/B0FLL731NB","https://m.media-amazon.com/images/I/61lMij8JRUL._AC_UL320_.jpg","false","false","4","2026-01-27T22:59:29.264Z"
"B00280M14S","Garden of Life Multivitamin for Men - Vitamin Code 50 & Wiser Men's Raw Whole Food Vitamin Supplement with Probiotics, Vegetarian, 120 Capsules","$34.29","4.6","5300","Amazon","Health & Household","7105","Multivitamins","149","Sales & Deals","850","2","6","AMZ","$227,217.87","4,610","https://www.amazon.com/dp/B00280M14S","https://m.media-amazon.com/images/I/81GkwfpQweS._AC_UL320_.jpg","true","true","4","2026-01-27T22:59:29.264Z"
"B0046CMBK0","Garden of Life Vitamin Code Raw One for Men, Once Daily Multivitamin, 75 Capsules, One a Day Mens Vitamins Plus Fruit, Veggies & Probiotics for Mens Health, Vegetarian Multivitamins","$27.23","4.6","4200","Amazon","Health & Household","4427","Multivitamins","94","Sales & Deals","572","2","8","AMZ","$196,842.13","7,560","https://www.amazon.com/dp/B0046CMBK0","https://m.media-amazon.com/images/I/615ZkyXqfHL._AC_UL320_.jpg","true","true","4","2026-01-27T22:59:29.265Z"
"B008RABT3M","Dr. Fuhrman 2 Month Supply Multivitamin for Men + D3 Vitamin for Immune Support | Vegan Formula Womens Multivitamin with B12 & Zinc | Whole Food multivitamin with 17 Fruits & Veggies","$44.99","4.6","662","USA","Health & Household","24901","Multivitamins","444","","","3","1","FBA","$45,282.40","939","https://www.amazon.com/dp/B008RABT3M","https://m.media-amazon.com/images/I/81AxVZAQlzL._AC_UL320_.jpg","true","true","4","2026-01-27T22:59:29.265Z"
"B0DNNF6T7J","ALPHA LION Burn2O L-Carnitine Liquid 2000mg, Premium Liquid Fat Burner & Pre-Workout Supplement for Men & Women - Natural Energy & Metabolism Booster for Weight Loss - ShredBerry","$54.99","4.1","1200","USA","Health & Household","1790","Fat Burner Supplements","5","","","2","1","FBA","$939,748.56","17,108","https://www.amazon.com/dp/B0DNNF6T7J","https://m.media-amazon.com/images/I/71FZyMJruIL._AC_UL320_.jpg","true","false","5","2026-01-27T23:01:07.951Z"
"B0DSPY1SW6","Magnesium Glycinate 400mg High Absorption Capsules with Quercetin | Quality Sleep, Relaxation & Muscle Health Supplement for Women and Men | Chelated Magnesium 120 Count (Pack of 1) | Easy to Swallow","$22.99","4.6","1800","USA","Health & Household","2774","Magnesium Mineral Supplements","69","","","3","1","FBA","$277,125.25","11,323","https://www.amazon.com/dp/B0DSPY1SW6","https://m.media-amazon.com/images/I/71G0T0pfU+L._AC_UL320_.jpg","true","false","5","2026-01-27T23:01:07.951Z"
"B0DS6LCFRH","Pure Turmeric Curcumin Supplement 1,000mg | 95% Curcuminoids | 120 Veggie Capsules with Bee Propolis, Ginger, MCT Oil, Fat Soluble Vitamin C, & Black Pepper for Better Absorption | Filler Free","$26.99","4.5","1900","USA","Health & Household","2867","Turmeric Herbal Supplements","8","","","2","1","FBA","$327,469.82","12,061","https://www.amazon.com/dp/B0DS6LCFRH","https://m.media-amazon.com/images/I/61N5HxtJnjL._AC_UL320_.jpg","true","false","5","2026-01-27T23:01:07.951Z"
"B0D47RZVR3","Force Factor Total Beets Ultimate Heart Health Chews for Blood Pressure Support, with Beetroot Powder, CoQ10, B Vitamins & Grapeseed Extract for Blood Flow & Energy, Pomegranate Berry, 60 Soft Chews","$38.81","4.5","3500","Amazon","Health & Household","1479","Herbal Supplements","190","","","2","7","AMZ","$584,637.42","17,151","https://www.amazon.com/dp/B0D47RZVR3","https://m.media-amazon.com/images/I/81wU9F7rKpL._AC_UL320_.jpg","true","false","5","2026-01-27T23:01:07.951Z"
