asin,title,price,rating,reviews,countryOfOrigin,category1,bsr1,category2,bsr2,category3,bsr3,variations,sellers,fulfillment,revenue30Day,unitSales30Day,url,image,isPrime,isSponsored,pageNum,scrapedAt
"B07RCNY34B","Airborne Vitamin C 500mg (per Serving) - Assorted Fruit Flavored Kids Gummies (63 Count in a Bottle), Gluten-Free Immune Support Supplement with Vitamins C E, Selenium","$16.99","4.6","2500","Amazon","Health & Household","9487","Vitamin C Supplements","86","","","4","3","AMZ","$96,482.97","4,205","https://www.amazon.com/dp/B07RCNY34B","https://m.media-amazon.com/images/I/81tggsUuirL._AC_UL320_.jpg","true","false","4","2026-01-28T00:00:44.572Z"
"B000WKSZ7S","American Health Ester-Vitamin C with Citrus Bioflavonoids 500 Milligrams 240 Capsules","$25.89","4.8","7100","Amazon","Health & Household","9005","Vitamin C Supplements","79","","","3","8","AMZ","$111,357.89","4,327","https://www.amazon.com/dp/B000WKSZ7S","https://m.media-amazon.com/images/I/71pckRwnVtL._AC_UL320_.jpg","true","false","4","2026-01-28T00:00:44.573Z"
"B087F8TMX5","MaryRuth Organics Organic Vitamin C Supplement | Liquid Vitamin C Liquid Drops for Adults & Kids | Immune Support Supplement for Overall Health | Vegan | Non-GMO | Gluten Free | 4 Fl Oz","$23.95","4.7","3100","USA","Health & Household","11104","Vitamin C Supplements","99","","","1","2","FBA","$111,809.27","4,992","https://www.amazon.com/dp/B087F8TMX5","https://m.media-amazon.com/images/I/81FoQJgD7VL._AC_UL320_.jpg","true","false","4","2026-01-28T00:00:44.573Z"
"B086TPW1VQ","Emergen-C Citrus-Ginger Fizzy Drink Mix, Turmeric and Ginger, Immune Support, Natural Flavors with High Potency Vitamin C, 18 Count","$12.99","4.6","6500","Amazon","Health & Household","6690","Vitamin C Supplements","71","","","3","3","AMZ","$68,704.32","5,445","https://www.amazon.com/dp/B086TPW1VQ","https://m.media-amazon.com/images/I/81QYTKp0PVL._AC_UL320_.jpg","true","false","4","2026-01-28T00:00:44.573Z"
"B08FXY6542","MaryRuth's Megadose Liquid Vitamin C Liposomal | 500 mg Per Serving | Ultra Absorption | Immunity | Antioxidant Support | Collagen Formation | Vegan | Gluten Free | Sugar Free | 7.6 Oz | 30 Servings","$24.99","4.5","2900","USA","Health & Household","10375","Vitamin C Supplements","94","","","1","3","FBA","$123,382.31","5,247","https://www.amazon.com/dp/B08FXY6542","https://m.media-amazon.com/images/I/81F3MURCiJL._AC_UL320_.jpg","true","false","4","2026-01-28T00:00:44.573Z"
"B07663FG95","PURE ORIGINAL INGREDIENTS Vitamin C Powder (1 lb) Ascorbic Acid, Non GMO, Dietary Supplement","$9.49","4.7","6900","USA","Health & Household","8609","Vitamin C Supplements","73","","","6","1","FBA","$51,222.59","4,774","https://www.amazon.com/dp/B07663FG95","https://m.media-amazon.com/images/I/71L8oKhp5dL._AC_UL320_.jpg","false","false","4","2026-01-28T00:00:44.574Z"
"B005CD3J4O","Doctor's Best Vitamin C with Q-C - Vitamin C 1000mg Non-GMO, Vegan, Gluten Free, Soy Free, Sourced from Scotland Veggie Caps, 120 Count","$18.99","4.8","10200","USA","Health & Household","6855","Vitamin C Supplements","61","Sales & Deals","827","2","3","FBA","$125,364.11","4,765","https://www.amazon.com/dp/B005CD3J4O","https://m.media-amazon.com/images/I/61kDn9vumHL._AC_UL320_.jpg","true","false","4","2026-01-28T00:00:44.574Z"
"B0B6D74B8J","FlavCity Vitamin C Supplement, C-Ya Later! Superfood-Derived Immunity Support - Bioavailable Vitamin C Immune Support from Acerola Cherry, Rose Hips & Camu Camu - 500% Daily Value (60 Capsules)","$29.99","4.7","959","USA","Health & Household","5594","Vitamin C Supplements","95","","","2","1","FBA","$158,258.81","5,788","https://www.amazon.com/dp/B0B6D74B8J","https://m.media-amazon.com/images/I/71pZGn6PRlL._AC_UL320_.jpg","true","false","4","2026-01-28T00:00:44.574Z"
"B079NQRQ7X","Paleovalley Essential C Complex - Vitamin C Supplement for Immune Support - 1 Pack, 450mg - Organic Superfoods Unripe Acerola Cherry, Camu Camu, Amla Berry - No Synthetic Ascorbic Acid - USA Made","$34.99","4.7","1800","USA","Health & Household","9952","Vitamin C Supplements","92","","","1","1","FBA","$145,375.17","3,803","https://www.amazon.com/dp/B079NQRQ7X","https://m.media-amazon.com/images/I/51znJcMBavL._AC_UL320_.jpg","true","false","4","2026-01-28T00:00:44.575Z"
"B0D4QTN6DB","Liposomal Vitamin C 1000mg Gummies for Adults - Vitamin C Chewable 1500mg with 8mg Iron, Zinc & Elderberry - Immune Support, Immune Booster Supplement - for Energy, Collagen Booster, 1Pack Sugar Free","$28.99","4.7","405","USA","Health & Household","9058","Vitamin C Supplements","80","","","2","1","FBA","$138,681.83","4,225","https://www.amazon.com/dp/B0D4QTN6DB","https://m.media-amazon.com/images/I/81t0EiPqDGL._AC_UL320_.jpg","true","false","4","2026-01-28T00:00:44.575Z"
"B07XFHGRWJ","It's Just! - Vitamin C Powder, 100% Pure L-Ascorbic Acid, Food Grade, Immune Support, Homemade Cosmetics (11oz)","$12.99","4.6","6500","USA","Health & Household","10951","Vitamin C Supplements","97","","","3","1","FBA","$45,655.39","3,515","https://www.amazon.com/dp/B07XFHGRWJ","https://m.media-amazon.com/images/I/71YpBjocVCL._AC_UL320_.jpg","true","false","4","2026-01-28T00:00:44.575Z"
"B000Z8WY3I","Solgar Vitamin C 1000 mg, 90 Tablets - Antioxidant & Immune Support, Overall Health, Healthy Skin & Joints - Bioflavonoids Supplement - Non-GMO, Vegan, Gluten Free, Kosher - 90 Servings","$10.42","4.8","2200","Amazon","Health & Household","11555","Vitamin C Supplements","101","","","1","4","AMZ","$37,090.21","3,560","https://www.amazon.com/dp/B000Z8WY3I","https://m.media-amazon.com/images/I/61CPjI4bdkL._AC_UL320_.jpg","true","false","4","2026-01-28T00:00:44.576Z"
"B09YCYKFWX","Liposomal Vitamin C 2000mg Liquid for Adults, High Absorption VIT C, Maximize Vitamin C, Immune System & Antioxidant Support, 60ML (2 Bottle)","$39.98","4.6","2400","Unknown","Health & Household","8627","Vitamin C Supplements","74","","","2","4","FBA","$284,591.14","5,499","https://www.amazon.com/dp/B09YCYKFWX","https://m.media-amazon.com/images/I/71VOEKx0ZvL._AC_UL320_.jpg","true","false","4","2026-01-28T00:00:44.576Z"
"B0101PMJMK","Emergen-C Immune+ Chewables 1000mg Vitamin C with Vitamin D Tablet, Immune Support Dietary Supplement for Immunity, Orange Blast Flavor - 42 Count","$15.98","4.6","4000","Amazon","Health & Household","12757","Vitamin C Supplements","109","Sales & Deals","1286","3","1","AMZ","$64,058.09","4,009","https://www.amazon.com/dp/B0101PMJMK","https://m.media-amazon.com/images/I/71l7yQFT31L._AC_UL320_.jpg","true","false","4","2026-01-28T00:00:44.576Z"
"B072PCVP6F","Emergen-C Immune+ Triple Action Immune Support Gummies, BetaVia (R), 1000mg Vitamin C, B Vitamins, Vitamin D and Antioxidants, Raspberry – 45 Count","$16.99","4.5","10400","Amazon","Health & Household","12525","Vitamin C Supplements","106","","","1","1","AMZ","$57,403.82","3,431","https://www.amazon.com/dp/B072PCVP6F","https://m.media-amazon.com/images/I/81kqBOWEWML._AC_UL320_.jpg","true","false","4","2026-01-28T00:00:44.577Z"
"B0D6274PNZ","Emergen-C Kidz Immune Plus Crystals, On-The-Go Immune Support Supplement with Vitamin C, Vitamin D, B Vitamins, Zinc and Manganese, Tropical Punch - 28 Stick Packs","$11.79","4.7","242","Amazon","Health & Household","13585","Vitamin C Supplements","118","","","1","2","AMZ","$34,372.05","3,190","https://www.amazon.com/dp/B0D6274PNZ","https://m.media-amazon.com/images/I/818kNYwSfOL._AC_UL320_.jpg","true","false","4","2026-01-28T00:00:44.578Z"
"B08BJ84WHK","Carlyle Vitamin C 1000mg | 300 Vegetarian Caplets | Ascorbic Acid with Wild Rose Hips | High Strength Formula | Non-GMO and Gluten Free Supplement","$15.99","4.7","7700","USA","Health & Household","12567","Vitamin C Supplements","108","","","2","1","FBA","$42,446.62","2,770","https://www.amazon.com/dp/B08BJ84WHK","https://m.media-amazon.com/images/I/71BS5sKGfgL._AC_UL320_.jpg","true","false","4","2026-01-28T00:00:44.578Z"
"B086D3TN83","Liposomal Vitamin C Capsules - 1500mg - Made with Organic Acerola Cherries & Camu Camu, High Potency Vitamin C Liposomal - Immune Support Supplement, Enhanced Absorption & Bioavailability - 180 Count","$24.47","4.7","1600","USA","Health & Household","7858","Vitamin C Supplements","70","","","3","1","FBA","$120,845.19","4,755","https://www.amazon.com/dp/B086D3TN83","https://m.media-amazon.com/images/I/81SmQ5khcHL._AC_UL320_.jpg","true","false","4","2026-01-28T00:00:44.578Z"
"B09GW7PCFZ","Life Extension Vitamin C 24-Hour Liposomal Hydrogel™ Formula, absorbs Better Than Standard Vitamin C, up to 24 Hours, get The Most Out of Your Vitamin C, Gluten-Free, Non-GMO, Vegetarian, 60 Tablets","$22.49","4.8","355","Amazon","Health & Household","13026","Vitamin C Supplements","112","","","1","2","AMZ","$47,425.88","2,366","https://www.amazon.com/dp/B09GW7PCFZ","https://m.media-amazon.com/images/I/71a4EriuF7L._AC_UL320_.jpg","true","false","4","2026-01-28T00:00:44.579Z"
"B004GLEUHI","Metagenics Ultra Potent-C 1000 - Buffered Vitamin C Supplement with Antioxidant Support - Supports Immune Health, Collagen Formation & Stomach Comfort - Non-GMO & Gluten-Free - 90 Tablets","$38.75","4.7","793","USA","Health & Household","12859","Vitamin C Supplements","110","Sales & Deals","1290","1","2","FBA","$97,891.20","2,819","https://www.amazon.com/dp/B004GLEUHI","https://m.media-amazon.com/images/I/71JpCqY9G6L._AC_UL320_.jpg","false","false","4","2026-01-28T00:00:44.579Z"
"B001AIXCU6","NOW Foods Supplements, Vitamin C-1,000 with 100 mg of Bioflavonoids, Antioxidant protection*, 100 Veg Capsules","","4.8","10800","Unknown","Health & Household","8834","Vitamin C Supplements","77","","","3","3","AMZ","$69,221.61","4,858","https://www.amazon.com/dp/B001AIXCU6","https://m.media-amazon.com/images/I/71+IkkUQ5ZL._AC_UL320_.jpg","false","false","4","2026-01-28T00:00:44.580Z"
"B0BJSVBXC7","Beekeepers Naturals Propolis Liposomal with Vitamin C Single, 0.27 Fz","$1.52","4.4","107","Unknown","Health & Household","313737","Vitamin C Supplements","1437","","","1","1","AMZ","$29.55","15","https://www.amazon.com/dp/B0BJSVBXC7","https://m.media-amazon.com/images/I/61wlRakzMuL._AC_UL320_.jpg","false","false","4","2026-01-28T00:00:44.581Z"
"B0BHJK26HR","Liquid I.V.® Hydration Multiplier +Immune Support - Wild Berry Blend | Electrolyte Powder Drink Mix | 1 Pack (14 Servings)","$23.33","4.7","24700","USA","Health & Household","796","Sports Nutrition Electrolyte Replacement Drinks","13","","","3","1","FBA","$745,603.43","31,762","https://www.amazon.com/dp/B0BHJK26HR","https://m.media-amazon.com/images/I/8125CKDAVaL._AC_UL320_.jpg","true","true","4","2026-01-28T00:00:44.581Z"
"B0010ZYJW4","Integrative Therapeutics Vitamin C with Quercetin - Vitamin C Supplement for Immune Support*- Supports Antioxidant Activity* - Vegan, Gluten-Free & Dairy-Free - 180 Capsules (90 Servings)","$40.50","4.7","284","USA","Health & Household","58287","Vitamin C Supplements","380","","","2","1","FBA","$16,567.01","409","https://www.amazon.com/dp/B0010ZYJW4","https://m.media-amazon.com/images/I/71c+x6w4yUL._AC_UL320_.jpg","true","true","4","2026-01-28T00:00:44.582Z"
"B0BV8BM7LX","NOW Supplements, Liposomal Vitamin C, Immune & Collagen Support, 120 Veg Capsules","$15.24","4.7","1100","Unknown","Health & Household","11740","Vitamin C Supplements","103","","","2","12","AMZ","$61,495.90","3,243","https://www.amazon.com/dp/B0BV8BM7LX","https://m.media-amazon.com/images/I/71tqHiZDkYL._AC_UL320_.jpg","true","false","5","2026-01-28T00:04:28.842Z"
"B08DWGTT56","Nutricost Vitamin C with Zinc Capsules, 120 Servings - 1000mg, 45mg Zinc, Non-GMO, Gluten Free Vitamin C Supplement","$14.95","4.8","1500","USA","Health & Household","13303","Zinc Mineral Supplements","52","Vitamin C Supplements","117","3","2","FBA","$48,884.97","2,958","https://www.amazon.com/dp/B08DWGTT56","https://m.media-amazon.com/images/I/61g0Pu3LRbL._AC_UL320_.jpg","true","false","5","2026-01-28T00:04:28.842Z"
"B001DJDNM4","Rainbow Light Counter Attack Immune Defense Support Supplement for Adults | 90 Tablets | with Immune Guard, Zinc & Vitamin C","$36.12","4.7","2700","USA","Health & Household","13718","Vitamin C Supplements","122","Diet & Sports Nutrition","1336","3","1","FBA","$103,219.68","2,858","https://www.amazon.com/dp/B001DJDNM4","https://m.media-amazon.com/images/I/71vNlJRvNBL._AC_UL320_.jpg","true","false","5","2026-01-28T00:04:28.842Z"
"B01AE60A3G","LivOn Laboratories Lypo–Spheric Vitamin C, 1000 mg Vitamin C & 1000 mg Essential Phospholipids Per Packet, Liposome Encapsulated for Improved Absorption, 100% Non–GMO, 1 Carton, 0.2 Fl Oz (Pack of 30)","$39.95","4.8","1300","USA","Health & Household","13898","Vitamin C Supplements","124","","","1","1","FBA","$123,000.98","3,078","https://www.amazon.com/dp/B01AE60A3G","https://m.media-amazon.com/images/I/71LQweGavTL._AC_UL320_.jpg","true","false","5","2026-01-28T00:04:28.842Z"
"B016SCF5BC","Garden of Life Organics Vitamin C Spray for Kids and Adults - Cherry Tangerine, Vitamin C Supplement, Antioxidant for Immune Support and Skin Health, 2 fl oz Liquid Drops","$10.49","4.7","6400","Amazon","Health & Household","7419","Vitamin C Supplements","65","Sales & Deals","1336","2","4","AMZ","$48,930.44","4,630","https://www.amazon.com/dp/B016SCF5BC","https://m.media-amazon.com/images/I/81eqCOOk-dL._AC_UL320_.jpg","true","false","5","2026-01-28T00:04:28.843Z"
"B08WBN1THJ","vitafusion Extra Strength Power C Gummy Vitamins, Tropical Citrus Flavored Immune Support (1) Vitamins, 92 Count","$7.68","4.6","1800","Unknown","Health & Household","13678","Vitamin C Supplements","120","","","2","2","AMZ","$19,521.30","2,542","https://www.amazon.com/dp/B08WBN1THJ","https://m.media-amazon.com/images/I/712E5kRM5sL._AC_UL320_.jpg","true","false","5","2026-01-28T00:04:28.843Z"
"B08BQP15K8","NaturaLife Labs Vitamin C with Vitamin D3, Zinc, Elderberry & Ginger Root – 1,700 mg per Serving – 100 Capsules, Vegan, Non-GMO, Gluten Free","$13.95","4.6","6400","USA","Health & Household","14302","Vitamin C Supplements","127","Blended Vitamin & Mineral Supplements","386","1","2","FBA","$38,939.84","2,791","https://www.amazon.com/dp/B08BQP15K8","https://m.media-amazon.com/images/I/61Eti21CwsL._AC_UL320_.jpg","true","false","5","2026-01-28T00:04:28.843Z"
"B09LBFRTWD","Dr. Mercola Liquid Liposomal Vitamin C - Antioxidant & Immune Support Supplement - Includes Vitamin E - GMO-Free, Gluten-Free & Soy-Free - Citrus Vanilla Flavor - 450 mL (30 Servings)","$19.97","4.4","1100","USA","Health & Household","11789","Vitamin C Supplements","107","","","2","1","FBA","$21,037.92","816","https://www.amazon.com/dp/B09LBFRTWD","https://m.media-amazon.com/images/I/61epv2Q15zL._AC_UL320_.jpg","true","false","5","2026-01-28T00:04:28.844Z"
"B00CWP80NA","Sufficient-C High-Dosed 4000 mg. Vitamin C Lemon Peach Immune-Ade Drink Mix 250 gram Size - Refreshing with Generously Dosed L-lysine, Bromelain & 96% Pure, Caffeine-Free Green Tea Extract","$46.99","4.7","1800","USA","Health & Household","12873","Vitamin C Supplements","111","","","2","4","FBA","$143,209.36","2,940","https://www.amazon.com/dp/B00CWP80NA","https://m.media-amazon.com/images/I/512t8YnRGfL._AC_UL320_.jpg","true","false","5","2026-01-28T00:04:28.844Z"
"B0C75RMKKM","Carlyle Vitamin C 1000mg | with Rose Hips and Citrus Bioflavonoids | 250 Caplets | Vegetarian, Non-GMO, Gluten Free Supplement","$9.99","4.8","693","USA","Health & Household","12196","Vitamin C Supplements","105","","","1","1","FBA","$18,844.71","1,886","https://www.amazon.com/dp/B0C75RMKKM","https://m.media-amazon.com/images/I/71I-hfh8IwL._AC_UL320_.jpg","true","false","5","2026-01-28T00:04:28.844Z"
"B0B5FY7DKP","Nutricost Vitamin C 500mg, 240 Capsules, Vegetarian, Gluten Free & Non-GMO","$13.95","4.7","596","USA","Health & Household","13587","Vitamin C Supplements","119","","","3","2","FBA","$19,661.43","1,409","https://www.amazon.com/dp/B0B5FY7DKP","https://m.media-amazon.com/images/I/61hKioTyF2L._AC_UL320_.jpg","true","false","5","2026-01-28T00:04:28.845Z"
"B0BWNWKX76","SIGNIFY NATURE Vitamin C 1000mg Effervescent Tablets - Potent Immune Support VIT C with Zinc Supplement - Sugar-Free & Vegan Formula | Dissolvable Vitamin C Tablets - Water Soluble Fizzy Elixir - 20CT","$9.99","4.6","1100","USA","Health & Household","7758","Vitamin C Supplements","69","","","3","1","FBA","$84,999.37","5,024","https://www.amazon.com/dp/B0BWNWKX76","https://m.media-amazon.com/images/I/81SYefJfdYL._AC_UL320_.jpg","true","false","5","2026-01-28T00:04:28.845Z"
"B000Z8YM7O","NutriBiotic - Sodium Ascorbate Buffered Vitamin C Powder, 16 Oz | Vegan, Non-Acidic & Easier on Digestion Than Ascorbic Acid | Essential Immune Support & Antioxidant Supplement | Gluten & GMO Free","$19.87","4.8","3500","USA","Health & Household","15163","Vitamin C Supplements","131","","","1","3","FBA","$50,726.16","2,553","https://www.amazon.com/dp/B000Z8YM7O","https://m.media-amazon.com/images/I/71UMYweYnnL._AC_UL320_.jpg","true","false","5","2026-01-28T00:04:28.845Z"
"B01N5EUH04","Nature Made Kids First Vitamin C Gummies for Kids, Dietary Supplement for Immune Support, 110 Gummies, 110 Day Supply","","4.8","3600","Unknown","Health & Household","22334","Vitamin C Supplements","187","","","2","9","AMZ","$46,326.54","4,096","https://www.amazon.com/dp/B01N5EUH04","https://m.media-amazon.com/images/I/71kSoPt3M1L._AC_UL320_.jpg","false","false","5","2026-01-28T00:04:28.846Z"
"B086MNMWVV","American Standard Supplements Vitamin C 2000mg, Zinc 40mg, and Rose HIPS 50mg Per Serving, Vegan, Gluten Free, Non-GMO (120 Count)","$16.99","4.7","10100","USA","Health & Household","13929","Vitamin C Supplements","125","","","3","1","FBA","$48,761.96","2,917","https://www.amazon.com/dp/B086MNMWVV","https://m.media-amazon.com/images/I/71J5VQ55CRL._AC_UL320_.jpg","true","false","5","2026-01-28T00:04:28.846Z"
"B088YG3YRL","ForestLeaf Liposomal Vitamin C 1000mg Capsules | High Dose Vitamin C Liposomal Supplement w Coconut Oil Fatty Acids | Fast Absorption | Immune Support, Antioxidant, Collagen Production | 120 Vegan Cap","$18.95","4.8","2300","USA","Health & Household","14489","Vitamin C Supplements","125","","","2","2","FBA","$15,416.61","779","https://www.amazon.com/dp/B088YG3YRL","https://m.media-amazon.com/images/I/71eUbQraKFL._AC_UL320_.jpg","true","false","5","2026-01-28T00:04:28.847Z"
"B09RQYP87P","Nature Made Wellblends ImmuneMAX Gummies, Vitamin C 1000mg + Zinc, Selenium, & Vitamin D3 5000 IU, Immune Support Supplement, 42 Gummies","$19.99","4.5","1200","Amazon","Health & Household","14971","Vitamin C Supplements","129","","","3","7","AMZ","$19,212.19","992","https://www.amazon.com/dp/B09RQYP87P","https://m.media-amazon.com/images/I/71Vlz0EBOYL._AC_UL320_.jpg","true","false","5","2026-01-28T00:04:28.847Z"
"B0006ZNFSS","Bronson Vitamin C 1000mg Premium Non-GMO Ascorbic Acid Tablets, 100 Count","$9.99","4.7","2500","USA","Health & Household","9792","Vitamin C Supplements","90","","","2","1","FBA","$33,880.60","2,739","https://www.amazon.com/dp/B0006ZNFSS","https://m.media-amazon.com/images/I/71tp35vw3JL._AC_UL320_.jpg","true","false","5","2026-01-28T00:04:28.847Z"
"B0719C9N9F","NATURELO Vitamin C with Organic Acerola Cherry Extract and Citrus Bioflavonoids - Vegan Supplement - Immune Support - 500 mg VIT C per Cap - Non-GMO - 90 Capsules","$24.95","4.7","5200","USA","Health & Household","11320","Vitamin C Supplements","100","","","2","2","FBA","$83,485.49","3,096","https://www.amazon.com/dp/B0719C9N9F","https://m.media-amazon.com/images/I/81FOryE7pxL._AC_UL320_.jpg","true","false","5","2026-01-28T00:04:28.848Z"
"B00014DNJU","Solgar Ester-C Plus 500 mg Vitamin C (Ascorbate Complex), 250 Vegetable Capsules - Gentle & Non Acidic - Antioxidant & Immune Support - Non GMO, Vegan, Gluten Free, Kosher - 250 Servings","$15.99","4.8","4400","Amazon","Health & Household","9670","Vitamin C Supplements","88","Sales & Deals","1429","2","8","AMZ","$58,998.70","4,081","https://www.amazon.com/dp/B00014DNJU","https://m.media-amazon.com/images/I/71jSNpzbySL._AC_UL320_.jpg","true","false","5","2026-01-28T00:04:28.849Z"
"B0B9V1NY5J","MaryRuth Organics Kids Vitamin C Gummies | Supplement for Immune Support & Overall Health | Vitamin C for Kids Ages 4+ | USDA Organic | Vegan | Non-GMO | 60 Servings","$21.99","4.7","372","USA","Health & Household","16218","Vitamin C Supplements","140","","","1","4","FBA","$49,651.58","2,376","https://www.amazon.com/dp/B0B9V1NY5J","https://m.media-amazon.com/images/I/81y69+nP3zL._AC_UL320_.jpg","true","false","5","2026-01-28T00:04:28.849Z"
"B0DW4FRQQJ","vitafusion Sugar Free Power C Vitamin C Gummies, Daily Adult Vitamins for Immune System Support (1), Orange Flavor, 90 Count","$10.16","4.7","613","Amazon","Health & Household","16877","Vitamin C Supplements","149","","","3","2","AMZ","$6,697.00","659","https://www.amazon.com/dp/B0DW4FRQQJ","https://m.media-amazon.com/images/I/71hC3yF18EL._AC_UL320_.jpg","true","false","5","2026-01-28T00:04:28.850Z"
"B09S2G84CD","Vida Lifescience Aurora Nutrascience Mega-Pack Liposomal Vitamin C, Immune Support, 3,000 mg per Serving, Vegan, Gluten Free, Non-GMO, 32 Single Serve Packets, Orange","$32.68","4.4","2900","USA","Health & Household","8980","Vitamin C Supplements","78","","","5","3","FBA","$137,896.93","4,269","https://www.amazon.com/dp/B09S2G84CD","https://m.media-amazon.com/images/I/81wNuePD8pL._AC_UL320_.jpg","true","false","5","2026-01-28T00:04:28.850Z"
"B0010ED38G","Vital Nutrients Vitamin C with Bioflavonoids | Vegan Supplement for Immune Support* | 1000mg Vitamin C and 500mg Citrus Bioflavonoid | Gluten, Dairy and Soy Free | Non-GMO | 100 Capsules","$22.90","4.7","346","USA","Health & Household","37229","Vitamin C Supplements","258","","","2","2","FBA","$22,618.80","661","https://www.amazon.com/dp/B0010ED38G","https://m.media-amazon.com/images/I/61TjXSM9mVL._AC_UL320_.jpg","true","true","5","2026-01-28T00:04:28.851Z"
"B00C6C3GCY","Viva Naturals Vitamin C, 1000 mg, 250 Vegetarian Capsules – with Citrus Bioflavonoids & Rose HIPS, Non-GMO for Immune Support & Antioxidant Protection","$21.99","4.7","8900","Amazon","Health & Household","16189","Vitamin C Supplements","138","","","2","2","AMZ","$5,110.48","226","https://www.amazon.com/dp/B00C6C3GCY","https://m.media-amazon.com/images/I/71U6ZThsBxL._AC_UL320_.jpg","true","true","5","2026-01-28T00:04:28.852Z"
"B09MSQ97SB","Carlyle Vitamin C 2000mg | with Rose Hips | 150 Caplets | Vegetarian, Non-GMO, Gluten Free Supplement","$11.99","4.7","3200","USA","Health & Household","16779","Vitamin C Supplements","148","","","3","1","FBA","$15,924.41","1,394","https://www.amazon.com/dp/B09MSQ97SB","https://m.media-amazon.com/images/I/71CnRN6eHOL._AC_UL320_.jpg","true","false","6","2026-01-28T00:06:39.528Z"
"B06XNRCG2T","Emergen-C Hydration+ Sports Drink Mix With Vitamin C (18 Count, Raspberry Flavor), Electrolyte Replenishment, 0.33 Ounce Powder Packets","$12.99","4.5","6500","Amazon","Health & Household","16571","Vitamin C Supplements","146","Sales & Deals","1548","5","1","AMZ","$30,755.64","2,394","https://www.amazon.com/dp/B06XNRCG2T","https://m.media-amazon.com/images/I/81fBwayBouL._AC_UL320_.jpg","true","false","6","2026-01-28T00:06:39.528Z"
"B0CNQC7YLK","Nordic Naturals Kids Vitamin C Gummies - Tangy Tangerine - 60 Gummies - Vegan Vitamin C Supplement - Children’s Immunity and Antioxidant Support - 250 mg per Serving - 30 Servings","$12.71","4.7","220","USA","Health & Household","17295","Vitamin C Supplements","153","","","2","3","FBA","$27,466.55","2,165","https://www.amazon.com/dp/B0CNQC7YLK","https://m.media-amazon.com/images/I/51eiVTh+n4L._AC_UL320_.jpg","true","false","6","2026-01-28T00:06:39.528Z"
"B0787D4ZG3","Airborne 1000mg Vitamin C + Zinc Immune Support Supplement Chewable Tablets, Very Berry Flavor with Powerful Antioxidants Vitamins A C & E, 116 Chewable Tablets (2 Pack)","$37.49","4.8","1400","USA","Health & Household","15656","Vitamin C Supplements","134","","","1","2","FBA","$70,506.98","2,107","https://www.amazon.com/dp/B0787D4ZG3","https://m.media-amazon.com/images/I/61L62AMRrTL._AC_UL320_.jpg","true","false","6","2026-01-28T00:06:39.529Z"
"B08F2SJ4FY","Nature's Truth Vitamin C Gummies with Zinc for Adults | 60 count | Immune Support | Vegan, Non GMO & Gluten Free Supplement","$13.48","4.8","540","USA","Health & Household","16100","Vitamin C Supplements","136","","","2","2","FBA","$29,643.53","2,199","https://www.amazon.com/dp/B08F2SJ4FY","https://m.media-amazon.com/images/I/71SY+QWLQZL._AC_UL320_.jpg","true","false","6","2026-01-28T00:06:39.529Z"
"B00NV5UTES","EZ Melts Vitamin C - Daily Vitamin for Antioxidant & Immune Support - No Artificial Flavors - Non-GMO & Sugar-Free - Orange Citrus - 60 Dissolvable Tablets (30 Servings)","$18.89","4.6","2700","USA","Health & Household","15361","Vitamin C Supplements","132","","","2","2","FBA","$43,502.95","2,343","https://www.amazon.com/dp/B00NV5UTES","https://m.media-amazon.com/images/I/61xmAFLSWkL._AC_UL320_.jpg","true","false","6","2026-01-28T00:06:39.530Z"
"B009IDBCQ6","Trace Minerals Power Pak Multivitamin and Multimineral Packets - Electrolyte Support - 1200 mg Vitamin C plus 70+ Trace Minerals - Acai Berry Flavor - 30 Packets","$19.99","4.5","6200","USA","Health & Household","4293","Vitamin C Supplements","39","","","12","1","FBA","$146,851.38","7,333","https://www.amazon.com/dp/B009IDBCQ6","https://m.media-amazon.com/images/I/81-izwlTwJL._AC_UL320_.jpg","true","false","6","2026-01-28T00:06:39.530Z"
"B015VZIT24","Organic Vitamin C from Camu Camu Capsules 1,000mg, Packed with Natural VIT C, Raw Antioxidants - Immune Support Supplement & Anti-Aging for Skin - Powder Organic, Vegan, Non-GMO (120 Count)","$24.95","4.7","1100","USA","Health & Household","16448","Vitamin C Supplements","143","","","1","1","FBA","$50,987.20","2,044","https://www.amazon.com/dp/B015VZIT24","https://m.media-amazon.com/images/I/71ynqU1EyeL._AC_UL320_.jpg","true","false","6","2026-01-28T00:06:39.530Z"
"B00WFDWAEY","Nutricost Pure Ascorbic Acid Powder (Vitamin C) 1LB","$16.95","4.7","8200","USA","Health & Household","9648","Vitamin C Supplements","87","","","3","2","FBA","$66,555.13","3,617","https://www.amazon.com/dp/B00WFDWAEY","https://m.media-amazon.com/images/I/61fmbsCw75L._AC_UL320_.jpg","true","false","6","2026-01-28T00:06:39.530Z"
"B0DZKM7DK8","Puregen Labs Vitamin C 250 MG Supports a Healthy Immune System & Antioxidant Protection | Non-GMO | Gluten Free | Made in USA - 200 Tablets","$8.95","4.7","261","USA","Health & Household","16676","Vitamin C Supplements","147","","","3","2","FBA","$21,655.11","2,135","https://www.amazon.com/dp/B0DZKM7DK8","https://m.media-amazon.com/images/I/51F31HVaDzL._AC_UL320_.jpg","true","false","6","2026-01-28T00:06:39.531Z"
